"sys_SequentialRespondentNumber","sys_InternalRespNum","sys_StartTime","sys_EndTime","sys_ElapsedTime","quota","consent_1","consent2_1","consent3_1","pastbuyer","futurebuyer","primarybuyer","CarMake","CarModel","VehicleOwnership","dailyvmt","annualvmt","carsizeselect","carimagesmall","carimagemid","carimagelarge","Topcarsmall_1","Topcarsmall_2","Topcarsmall_3","Topcarsmall_4","Topcarsmall_5","Topcarsmall_6","Topcarsmall_7","Topcarsmall_8","Topcarmid_1","Topcarmid_2","Topcarmid_3","Topcarmid_4","Topcarmid_5","Topcarmid_6","Topcarmid_7","Topcarmid_8","Topcarlarge_1","Topcarlarge_2","Topcarlarge_3","Topcarlarge_4","Topcarlarge_5","Topcarlarge_6","Topcarlarge_7","Topcarlarge_8","CBCFIX1","CBCRAN1","CBCRAN2","CBCRAN3","CBCRAN4","CBCRAN5","CBCRAN6","CBCRAN7","CBCRAN8","CBCRAN9","CBCRAN10","CBCRAN11","CBCRAN12","CBCRAN13","CBCRAN14","CBCRAN15","productuseratings_r1","productuseratings_r2","productuseratings_r3","productuseratings_r4","productuseratings_r5","productuseratings_r6","EnvLifeRatings_r1","EnvLifeRatings_r2","EnvLifeRatings_r3","EnvLifeRatings_r4","DrivingTypeExper_1","DrivingTypeExper_2","DrivingTypeExper_3","DrivingTypeExper_4","DrivingTypeExper_5","consideration_1","consideration_2","consideration_3","consideration_4","consideration_5","slowchargingaccess_1","slowchargingaccess_2","slowchargingaccess_3","slowchargingaccess_4","slowchargingaccess_5","fastchargingaccess","brandrank1","brankrank2","brandrank3","maintenance","income","sex","householdsize","YOB","zipcode","education","children","marriage","comments","sys_RespStatus","sys_DispositionCode","sys_CBCVersion_CBC","sys_UserAgent","sys_Browser","sys_OperatingSystem","sys_IPAddress","sys_UserJavaScript"
149,1431170,2012-8-10 03:51,2012-8-10 04:00,507,6,1,1,1,1,3,3,1,"",1,1,3,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,2,1,1,1,1,1,2,2,1,2,3,2,3,3,4,2,5,5,2,3,4,4,3,5,0,0,0,0,5,0,2,0,0,0,0,0,0,0,5,2,9,5,20,5,6,1,1,37,"",2,1,1,"无",5,,658,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
150,1514582,2012-8-10 09:19,2012-8-10 09:20,34,-1,1,1,1,1,4,1,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",4,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
151,1514733,2012-8-10 09:36,2012-8-10 09:47,643,3,1,1,1,3,2,1,6,"乐驰",2,3,5,1,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,2,1,1,3,2,1,3,2,1,2,3,1,1,4,3,5,5,4,3,3,4,3,3,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,2,1,12,6,3,10,2,5,49,"610000",4,1,1,"没意见",5,,881,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
152,1627513,2012-8-10 08:33,2012-8-10 08:43,589,4,1,1,1,1,2,3,1,"",1,3,3,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,3,2,2,1,1,3,1,1,2,2,3,2,1,1,4,3,4,4,3,2,4,3,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,2,20,19,16,1,19,1,3,31,"",5,2,2,"无",5,,237,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
153,1646346,2012-8-10 03:35,2012-8-10 03:46,696,5,1,1,1,1,3,1,1,"",1,4,5,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,3,1,3,2,2,1,2,2,2,2,1,2,1,3,2,2,3,5,5,3,1,3,4,4,4,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,2,20,25,26,5,2,1,3,51,"610000",1,1,1,"没有",5,,183,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
154,1653461,2012-8-10 06:18,2012-8-10 06:29,672,5,1,1,1,1,3,1,1,"",1,2,15,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,2,1,2,1,1,1,2,2,1,2,2,2,2,4,3,4,4,3,3,3,3,3,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,13,33,8,5,2,1,5,42,"610000",4,2,2,"没有",5,,22,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
155,1656679,2012-8-9 03:30,2012-8-9 03:44,855,5,1,1,1,1,3,1,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,1,1,1,1,1,1,1,1,3,1,2,1,3,1,3,4,5,5,4,3,5,4,4,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,2,14,19,9,2,6,2,1,46,"610000",2,1,1,"没有",5,,571,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
156,1667187,2012-8-11 08:23,2012-8-11 08:32,545,5,1,1,1,1,3,1,1,"",1,9,15,1,7,,,7,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,2,1,3,3,1,2,1,1,2,1,3,2,2,3,2,4,4,3,4,4,4,5,4,0,0,0,0,5,1,0,3,0,0,1,0,0,0,0,3,18,44,2,5,19,2,3,45,"",4,1,1,"",5,,85,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/4.0; qdesk 2.3.1186.202; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; MAAU; .NET4.0C; BRI/2) QQBrowser/6.14.14517.201","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
157,542287,2012-8-10 08:03,2012-8-10 08:17,828,5,1,1,1,1,3,1,1,"",1,9,15,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,1,3,2,2,1,2,2,2,2,3,3,3,2,2,1,5,5,5,5,5,5,4,4,5,5,1,0,0,0,0,0,2,3,0,0,0,0,0,0,5,3,1,15,20,5,7,1,4,49,"610041",4,1,1,"无",5,,150,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
158,577378,2012-8-10 06:51,2012-8-10 07:01,585,5,1,1,1,1,3,1,1,"",1,9,15,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,1,1,3,2,2,2,1,2,2,1,3,3,3,2,3,4,5,5,5,4,1,4,4,4,0,0,0,4,0,1,0,0,0,0,0,0,0,0,5,1,5,20,15,1,7,1,3,45,"",5,1,1,"",5,,722,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
159,638435,2012-8-10 05:26,2012-8-10 05:27,33,1,1,1,1,2,3,1,21,"朗逸",4,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
160,699694,2012-8-10 05:53,2012-8-10 06:04,695,1,1,1,1,2,2,1,20,"凯美瑞",3,8,14,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,3,2,1,2,1,2,2,3,2,2,3,1,1,3,4,2,5,5,5,2,4,4,5,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,5,3,15,27,9,2,14,1,3,40,"",2,2,2,"无",5,,159,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
161,732117,2012-8-10 03:09,2012-8-10 03:19,624,1,1,1,1,2,1,1,43,"M1",2,8,11,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,2,5,5,2,4,5,3,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,,2,1,14,2,8,1,4,40,"",5,1,1,"无",5,,322,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
162,918249,2012-8-10 06:30,2012-8-10 06:37,471,5,1,1,1,1,3,1,1,"",1,9,15,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,2,3,1,1,2,3,1,3,2,2,2,3,1,2,2,4,5,,2,2,2,2,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,1,10,9,3,4,1,3,50,"",2,1,1,"无",5,,344,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
163,1019231,2012-8-10 02:55,2012-8-10 03:08,778,5,1,1,1,1,3,1,1,"",1,9,15,2,,8,,,,,,,,,,8,,,,,,,,,,,,,,,,2,1,3,1,2,2,1,1,3,1,2,2,1,3,2,3,5,3,5,5,3,4,3,4,5,5,1,0,0,0,0,1,2,0,0,0,0,0,0,0,5,2,1,2,14,2,19,1,8,48,"",3,7,1,"电动汽车和混合动力车对未来的资源能源的枯竭是个很好的解决方法",5,,515,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
164,1043851,2012-8-10 03:40,2012-8-10 03:51,608,5,1,1,1,1,3,1,1,"",1,9,15,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,1,2,2,1,3,1,3,2,3,2,2,1,3,3,4,2,5,5,4,5,4,4,3,3,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,13,10,9,1,5,2,3,34,"610041",5,2,2,"无",5,,601,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
165,1047658,2012-8-9 08:53,2012-8-9 09:05,693,1,1,1,1,2,1,1,28,"马自达2",2,4,4,1,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,3,1,2,2,2,3,3,3,1,1,3,1,4,2,5,5,3,3,3,5,5,5,1,2,3,0,0,0,2,3,0,0,0,0,0,0,5,1,20,13,3,3,8,1,2,46,"",5,1,1,"无",5,,570,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
166,1058104,2012-8-10 09:30,2012-8-10 09:42,707,6,1,1,1,1,3,3,1,"",1,9,15,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,1,3,1,1,1,2,1,1,3,3,3,2,1,1,3,4,5,5,4,4,3,3,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,21,15,11,1,3,2,3,47,"",5,1,1,"无",5,,42,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
167,1059745,2012-8-10 08:29,2012-8-10 08:38,559,6,1,1,1,1,3,3,1,"",1,9,15,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,1,3,2,1,1,3,3,1,1,1,1,2,3,2,1,4,3,5,5,2,4,3,4,5,4,1,0,0,0,0,0,2,3,0,0,0,0,0,0,5,2,7,11,20,1,6,2,3,30,"610041",3,2,2,"无",5,,963,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
168,1063717,2012-8-10 02:47,2012-8-10 02:47,0,,1,1,1,,,,,"",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
169,1096016,2012-8-10 09:43,2012-8-10 09:55,694,5,1,1,1,1,3,1,1,"",2,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,1,2,2,1,2,2,3,1,1,2,1,2,2,1,3,4,3,4,5,2,5,5,4,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,1,21,56,3,12,1,3,48,"",5,1,1,"三种类型对比表格时，数字太过于密集，不便于快速判断。可以用三种颜色代表高中低",5,,137,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
170,1097494,2012-8-10 03:25,2012-8-10 03:36,641,1,1,1,1,2,3,1,11,"伊兰特",3,6,10,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,3,3,2,1,1,3,2,1,2,1,3,2,2,3,3,4,5,5,5,5,5,4,4,4,3,1,0,0,0,0,1,0,3,0,0,0,0,0,0,5,3,66,19,9,5,,,,,"",,,,"",2,,945,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
171,1211715,2012-8-10 05:25,2012-8-10 05:26,67,1,1,1,1,2,1,1,21,"朗逸",4,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",,,,"",2,,,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
172,1251503,2012-8-9 08:02,2012-8-9 08:12,579,6,1,1,1,1,3,3,1,"",1,9,15,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,2,2,2,3,2,1,3,1,3,1,1,1,2,2,1,3,4,5,5,5,4,4,3,4,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,1,1,20,57,5,4,2,3,38,"",2,2,2,"无",5,,15,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
173,1489848,2012-8-10 08:51,2012-8-10 09:06,846,6,1,1,1,1,3,3,1,"",2,10,16,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,3,3,3,2,1,1,2,3,1,1,3,1,2,1,1,5,3,5,5,3,4,5,4,4,3,0,0,0,0,5,0,0,3,4,0,0,0,0,0,5,2,5,21,19,1,12,1,3,50,"610041",5,1,1,"无",5,,600,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
174,1565153,2012-8-10 03:59,2012-8-10 04:10,714,5,1,1,1,1,3,1,1,"",1,9,15,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,2,2,2,1,1,2,3,2,1,3,2,3,2,3,2,4,3,4,5,4,4,4,3,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,2,1,5,1,19,1,4,48,"610041",5,1,1,"针对汽车具体的内部配置没有具体的关注。。其实更多的购车者更注重的是性价比",5,,411,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
175,1583530,2012-8-9 09:23,2012-8-9 09:33,621,5,1,1,1,1,3,1,1,"",1,9,15,2,,8,,,,,,,,,,8,,,,,,,,,,,,,,,,3,2,2,2,1,1,1,1,3,3,3,2,2,1,2,2,4,4,5,5,3,4,4,4,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,27,67,,5,8,1,4,32,"",2,3,2,"无",5,,58,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
176,1584227,2012-8-10 05:28,2012-8-10 05:38,588,1,1,1,1,2,3,1,21,"朗逸",4,6,7,3,,,7,,,,,,,,,,,,,,,,,7,,,,,,,,2,1,1,2,3,1,2,2,2,3,1,2,2,2,1,1,4,5,5,5,4,5,4,3,4,4,1,2,0,0,0,0,2,0,4,0,0,0,0,4,0,1,1,20,16,5,13,1,3,30,"610030",2,2,2,"无",5,,295,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
177,1655978,2012-8-9 09:35,2012-8-9 09:41,353,1,1,1,1,2,1,1,19,"雨燕",3,6,2,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,2,2,2,2,3,1,1,3,1,2,2,2,2,2,1,3,3,2,,3,4,3,2,4,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,1,16,20,1,4,2,2,40,"610000",4,2,2,"无",5,,320,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; 4399Box.1035; .NET4.0C; 4399Box.1035; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
