"sys_SequentialRespondentNumber","sys_InternalRespNum","sys_StartTime","sys_EndTime","sys_ElapsedTime","quota","consent_1","consent2_1","consent3_1","pastbuyer","futurebuyer","primarybuyer","CarMake","CarModel","VehicleOwnership","dailyvmt","annualvmt","carsizeselect","carimagesmall","carimagemid","carimagelarge","Topcarsmall_1","Topcarsmall_2","Topcarsmall_3","Topcarsmall_4","Topcarsmall_5","Topcarsmall_6","Topcarsmall_7","Topcarsmall_8","Topcarmid_1","Topcarmid_2","Topcarmid_3","Topcarmid_4","Topcarmid_5","Topcarmid_6","Topcarmid_7","Topcarmid_8","Topcarlarge_1","Topcarlarge_2","Topcarlarge_3","Topcarlarge_4","Topcarlarge_5","Topcarlarge_6","Topcarlarge_7","Topcarlarge_8","CBCFIX1","CBCRAN1","CBCRAN2","CBCRAN3","CBCRAN4","CBCRAN5","CBCRAN6","CBCRAN7","CBCRAN8","CBCRAN9","CBCRAN10","CBCRAN11","CBCRAN12","CBCRAN13","CBCRAN14","CBCRAN15","productuseratings_r1","productuseratings_r2","productuseratings_r3","productuseratings_r4","productuseratings_r5","productuseratings_r6","EnvLifeRatings_r1","EnvLifeRatings_r2","EnvLifeRatings_r3","EnvLifeRatings_r4","DrivingTypeExper_1","DrivingTypeExper_2","DrivingTypeExper_3","DrivingTypeExper_4","DrivingTypeExper_5","consideration_1","consideration_2","consideration_3","consideration_4","consideration_5","slowchargingaccess_1","slowchargingaccess_2","slowchargingaccess_3","slowchargingaccess_4","slowchargingaccess_5","fastchargingaccess","brandrank1","brankrank2","brandrank3","maintenance","income","sex","householdsize","YOB","zipcode","education","children","marriage","comments","sys_RespStatus","sys_DispositionCode","sys_CBCVersion_CBC","sys_UserAgent","sys_Browser","sys_OperatingSystem","sys_IPAddress","sys_UserJavaScript"
156,1327482,2012-7-30 10:38,2012-7-30 10:47,547,3,1,1,1,1,2,1,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,3,2,2,2,1,1,2,1,3,2,3,3,3,1,2,4,4,5,5,4,4,4,4,5,5,0,0,0,0,5,0,2,0,0,0,0,0,0,0,5,3,2,3,5,5,12,1,3,40,"",5,1,1,"无",5,,50,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
157,1330113,2012-7-28 06:53,2012-7-28 07:01,488,6,1,1,1,1,3,3,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,3,3,1,3,3,1,2,3,2,2,1,2,1,3,1,4,5,5,5,5,5,5,5,4,4,0,0,0,0,5,0,0,3,0,0,0,0,3,0,0,3,5,12,28,3,7,2,3,39,"",5,2,2,"无",5,,432,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
158,1385311,2012-7-30 09:51,2012-7-30 10:02,630,6,1,1,1,1,3,3,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,3,1,1,3,2,1,1,2,1,1,3,2,1,3,3,4,5,5,4,4,3,4,5,5,0,0,0,0,5,0,2,0,0,0,0,0,0,0,5,3,2,5,8,2,11,1,3,43,"",5,1,1,"无",5,,642,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
159,1424298,2012-7-27 08:22,2012-7-27 08:32,593,1,1,1,1,2,3,1,4,"君悦",2,6,15,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,3,3,2,1,2,2,2,2,2,2,1,2,3,3,3,4,4,5,5,,4,5,,4,4,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,3,1,2,14,5,8,1,4,33,"",2,2,2,"无",5,,253,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
160,1438248,2012-7-29 06:57,2012-7-29 07:03,322,5,1,1,1,1,3,1,1,"",1,10,16,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,1,2,3,3,1,3,2,2,3,1,1,3,2,1,1,3,3,5,5,4,4,4,4,5,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,3,2,8,14,3,4,2,1,43,"",6,1,1,"无",5,,470,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
161,1474140,2012-7-30 02:55,2012-7-30 03:07,740,1,1,1,1,2,1,1,23,"L3",2,6,10,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,2,1,3,1,1,2,2,2,1,3,2,3,2,1,3,4,5,5,4,4,4,4,5,5,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,1,19,22,3,13,1,3,32,"",4,2,2,"无",5,,364,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
162,1480856,2012-7-29 03:13,2012-7-29 03:23,582,6,1,1,1,1,3,3,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,1,3,1,2,1,1,1,2,1,2,2,3,1,2,3,5,5,5,5,5,5,4,4,5,5,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,3,1,4,6,5,6,2,3,14,"",4,2,2,"无",5,,923,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
163,1483686,2012-7-30 06:08,2012-7-30 06:15,376,6,1,1,1,1,3,3,1,"",1,10,16,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,3,2,3,1,1,3,3,1,2,3,3,3,1,3,2,4,4,5,5,4,4,3,4,5,5,0,0,0,0,5,0,2,0,0,0,0,0,0,0,5,3,1,3,9,5,14,2,3,9,"",4,2,2,"无",5,,445,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
164,1484686,2012-7-29 02:57,2012-7-29 03:05,501,4,1,1,1,1,2,3,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,1,2,3,3,3,2,2,3,1,2,3,1,2,3,1,4,4,5,5,4,4,4,4,5,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,3,12,20,21,5,5,2,3,27,"",4,2,2,"无",5,,905,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
165,1491526,2012-7-30 03:40,2012-7-30 03:53,815,2,1,1,1,2,1,3,22,"v4",2,5,9,2,,2,,,,,,,,,,2,,,,,,,,,,,,,,,,2,1,2,2,3,3,3,1,2,2,2,2,1,2,2,2,3,4,5,5,4,4,4,4,5,5,0,0,3,0,0,1,0,0,0,0,0,0,0,0,5,3,1,3,7,5,13,2,3,45,"",5,1,1,"无",5,,549,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
166,1509183,2012-7-27 08:47,2012-7-27 09:01,843,6,1,1,1,1,3,3,1,"",1,10,16,3,,,6,,,,,,,,,,,,,,,,,6,,,,,,,,2,2,1,3,3,3,1,1,2,1,1,3,3,1,3,2,3,4,5,5,4,4,5,5,5,5,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,3,9,14,16,3,8,2,3,38,"",5,1,2,"无",5,,908,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
167,1514330,2012-7-30 05:25,2012-7-30 05:40,877,5,1,1,1,1,3,1,1,"",1,10,16,1,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,2,2,2,1,2,2,2,2,3,1,3,3,3,4,4,5,4,4,4,4,5,5,0,0,0,0,5,0,2,0,0,0,0,0,0,0,5,3,3,7,16,4,12,1,3,50,"",3,1,1,"无",5,,588,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
168,1518891,2012-7-28 05:02,2012-7-28 05:11,528,3,1,1,1,1,2,1,1,"",1,10,16,3,,,3,,,,,,,,,,,,,,,,,3,,,,,,,,2,3,1,2,1,2,2,3,1,2,1,3,1,1,2,2,5,5,5,,5,5,4,4,4,4,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,3,1,3,17,5,4,1,3,28,"",4,2,2,"无",5,,102,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
169,1521308,2012-7-30 03:10,2012-7-30 03:28,1068,4,1,1,1,1,2,3,1,"",1,10,16,1,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,2,2,2,1,3,3,2,2,3,2,3,2,1,4,4,5,5,3,4,4,4,5,5,0,0,0,0,5,0,2,0,0,0,0,0,0,0,5,3,1,4,10,5,13,2,3,10,"",4,2,2,"无",5,,330,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
170,1523422,2012-7-28 02:42,2012-7-28 03:05,1347,5,1,1,1,1,3,1,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,1,2,3,2,1,1,3,1,1,2,2,2,2,1,5,5,5,5,5,5,4,4,4,4,0,0,0,0,5,0,0,3,0,0,0,0,0,0,5,3,1,9,17,3,1,2,3,15,"",4,2,2,"无",5,,335,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
171,1531162,2012-7-28 07:59,2012-7-28 08:09,575,4,1,1,1,1,2,3,1,"",1,10,16,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,2,1,3,1,3,1,3,2,2,2,1,3,3,5,5,5,5,5,4,5,4,5,5,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,3,10,20,21,,6,1,3,31,"",2,2,2,"无",5,,369,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
172,1567708,2012-7-29 03:26,2012-7-29 03:37,650,6,1,1,1,1,3,3,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,2,2,3,2,2,1,2,2,1,3,3,3,3,3,5,5,5,5,4,4,4,4,5,5,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,3,12,23,27,5,7,2,3,14,"",5,2,2,"无",5,,737,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
173,1619095,2012-7-27 04:17,2012-7-27 04:22,293,3,1,1,1,1,2,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,3,3,1,2,2,2,1,2,2,1,1,3,3,1,2,4,5,5,5,5,4,3,4,4,4,0,0,0,0,5,0,0,3,0,0,0,0,0,4,0,3,19,26,29,3,1,2,3,24,"",5,2,2,"",5,,714,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
174,1627210,2012-7-28 02:20,2012-7-28 02:28,515,4,1,1,1,1,2,3,1,"",1,10,16,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,3,2,1,1,3,1,1,2,2,4,4,5,5,5,4,4,4,4,4,0,2,0,4,5,0,2,3,0,0,0,0,0,0,5,3,1,2,3,5,3,2,3,27,"",4,2,2,"无",5,,14,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
175,1677909,2012-7-28 05:26,2012-7-28 05:35,549,4,1,1,1,1,2,3,1,"",1,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,3,2,1,2,2,2,2,2,5,5,5,5,5,5,,4,4,4,0,0,0,0,5,0,0,0,4,0,0,0,0,0,5,3,1,3,5,5,2,2,3,28,"",4,2,2,"无",5,,752,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/4.0) QQBrowser/6.14.14517.201","MSIE 7.0","Windows XP","127.0.0.1",1
176,481809,2012-7-29 05:30,2012-7-29 05:40,584,1,1,1,1,2,2,1,2,"A4",2,6,13,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,2,1,1,1,3,3,1,3,2,3,3,2,1,3,3,4,5,5,4,4,4,4,4,3,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,3,14,1,15,1,3,31,"",5,2,2,"",5,,427,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
177,482648,2012-7-29 05:57,2012-7-29 06:08,658,4,1,1,1,1,2,3,1,"",3,10,16,2,,8,,,,,,,,,,8,,,,,,,,,,,,,,,,2,2,3,1,3,2,1,3,3,3,2,2,1,3,3,2,3,4,4,5,3,4,4,3,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,3,14,2,1,5,5,1,3,47,"",5,1,1,"",5,,776,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
178,498304,2012-7-28 09:42,2012-7-28 09:52,577,1,1,1,1,2,2,1,34,"本田",2,3,10,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,1,3,2,3,3,1,2,2,3,3,2,2,3,2,2,3,4,5,5,4,4,4,4,5,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,20,21,23,5,12,1,2,8,"200063",2,2,2,"",5,,970,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
179,503703,2012-7-30 09:25,2012-7-30 09:38,785,3,1,1,1,1,2,1,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,1,1,3,3,1,1,1,1,1,1,3,1,2,1,1,4,3,4,5,4,5,4,4,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,2,4,12,5,10,2,2,40,"",4,1,2,"",5,,832,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
180,537102,2012-7-27 06:36,2012-7-27 06:41,268,1,1,1,1,2,2,1,6,"",4,9,15,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,1,1,1,1,3,3,2,1,1,2,1,1,2,1,1,4,4,5,5,4,4,3,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,5,2,1,5,18,2,3,31,"",5,2,2,"",5,,442,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
181,541387,2012-7-30 09:04,2012-7-30 09:13,565,3,1,1,1,1,2,1,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,2,2,3,3,2,1,2,3,2,1,3,1,1,1,2,4,3,4,5,3,4,4,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,5,13,21,4,10,1,3,41,"",5,2,2,"",5,,759,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
182,547951,2012-7-29 06:44,2012-7-29 06:53,488,3,1,1,1,1,2,1,1,"",1,10,16,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,3,1,2,3,1,3,3,2,3,3,2,1,2,2,2,3,4,5,5,4,4,4,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,1,20,3,10,5,9,2,3,37,"",4,2,2,"",5,,207,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
183,600727,2012-7-27 04:15,2012-7-27 04:21,332,3,1,1,1,1,2,1,1,"",1,10,16,2,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,2,1,3,1,2,1,1,1,2,1,2,3,3,1,2,3,3,4,4,5,4,3,2,3,4,4,1,0,0,0,0,0,2,3,0,0,0,0,0,0,5,3,1,14,8,5,13,1,3,22,"200333",2,2,2,"",5,,923,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
184,621740,2012-7-30 10:08,2012-7-30 10:24,945,1,1,1,1,2,2,1,13,"307",2,6,12,2,,8,,,,,,,,,,8,,,,,,,,,,,,,,,,2,1,2,1,3,2,2,2,2,3,1,3,2,3,2,3,4,3,4,5,4,4,4,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,14,2,20,1,13,1,2,44,"",5,1,2,"",5,,181,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
185,653067,2012-7-30 10:43,2012-7-30 10:54,650,6,1,1,1,1,3,3,1,"",1,10,16,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,2,1,2,2,1,2,1,1,2,1,3,2,5,3,4,5,4,3,3,4,4,4,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,3,2,14,7,4,14,2,3,39,"",4,1,1,"",5,,584,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
186,718788,2012-7-30 09:41,2012-7-30 09:49,489,1,1,1,1,2,3,1,8,"蒙迪欧",2,5,9,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,2,3,2,1,3,3,3,1,1,1,1,3,1,3,1,4,3,4,5,3,4,4,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,14,18,12,1,10,1,3,30,"",5,2,2,"",5,,286,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
187,720267,2012-7-29 03:27,2012-7-29 03:38,681,3,1,1,1,1,2,1,1,"",1,10,16,1,4,,,4,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,3,2,2,1,3,3,2,3,2,2,1,3,1,4,4,5,5,3,5,4,3,4,3,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,21,4,9,5,7,2,3,34,"",5,2,2,"",5,,96,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
188,727007,2012-7-30 03:11,2012-7-30 03:19,510,5,1,1,1,1,3,1,1,"",1,10,16,2,,8,,,,,,,,,,8,,,,,,,,,,,,,,,,2,2,3,1,1,3,3,3,2,3,3,3,2,2,3,1,4,3,5,5,4,4,4,3,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,14,1,4,4,12,1,2,48,"",5,1,1,"",5,,669,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
189,764553,2012-7-30 05:27,2012-7-30 05:39,751,3,1,1,1,1,2,1,1,"",2,10,16,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,1,3,2,3,1,2,1,1,2,2,1,2,1,1,2,4,3,4,5,3,3,3,3,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,8,10,7,1,16,1,3,21,"",2,2,2,"",5,,498,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
190,770502,2012-7-29 02:18,2012-7-29 02:29,670,1,1,1,1,2,3,1,21,"帕萨特领驭",3,4,11,2,,7,,,,,,,,,,7,,,,,,,,,,,,,,,,2,3,1,3,2,3,2,1,2,3,1,3,1,2,2,2,4,3,4,5,4,4,4,3,5,5,1,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,20,13,3,1,9,1,3,46,"200333",4,1,1,"",5,,500,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
191,773621,2012-7-30 05:46,2012-7-30 05:57,656,3,1,1,1,1,2,1,1,"",1,10,16,3,,,4,,,,,,,,,,,,,,,,,4,,,,,,,,2,3,3,3,2,2,3,2,3,3,3,1,3,1,3,3,4,3,4,5,3,4,4,3,5,4,1,0,0,0,0,0,0,0,4,0,0,0,0,0,5,3,20,2,14,1,12,1,1,46,"",6,1,1,"",5,,231,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
192,775436,2012-7-29 08:50,2012-7-29 08:57,400,1,1,1,1,2,2,1,6,"景程",2,4,10,2,,6,,,,,,,,,,6,,,,,,,,,,,,,,,,2,1,3,3,1,1,3,1,1,3,1,2,3,1,3,2,4,3,5,5,4,5,4,4,5,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,9,19,13,1,15,2,3,39,"",4,2,2,"",5,,27,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
193,787120,2012-7-30 03:49,2012-7-30 03:58,531,1,1,1,1,2,2,1,21,"QQ",2,4,10,2,,5,,,,,,,,,,5,,,,,,,,,,,,,,,,2,3,3,2,3,3,1,3,2,2,1,1,3,1,1,1,4,3,4,5,4,3,4,3,5,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,6,17,22,2,16,1,3,46,"",5,1,1,"",5,,127,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
194,787713,2012-7-28 06:29,2012-7-28 06:42,735,3,1,1,1,1,2,1,1,"",1,10,16,2,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,2,2,1,2,2,2,2,1,2,3,2,1,3,3,2,2,3,5,5,5,4,5,4,3,4,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,21,25,27,5,13,2,3,24,"",4,2,2,"",5,,560,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
195,871294,2012-7-29 03:07,2012-7-29 03:20,755,3,1,1,1,1,2,1,1,"",2,10,16,2,,4,,,,,,,,,,4,,,,,,,,,,,,,,,,2,2,3,1,2,1,3,2,1,2,1,2,3,1,2,2,4,5,5,5,3,3,4,3,4,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,5,3,14,19,13,5,14,1,3,12,"",1,2,2,"",5,,531,"Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; Tablet PC 2.0; 360SE)","MSIE 7.0","Windows NT 6.1","127.0.0.1",1
